ts,cpu_pct,rss_mb,threads,disk_read_mb_s,disk_write_mb_s,fs_free_gb,wal_mb,duckdb_mb,records_total,ingest_lag_mb,wal_depth
1790055611.480095765,3.0,50,169,0.00,0.35,149,1,1,0,0.0,0
1790055612.547138187,1.9,51,169,0.00,0.58,149,1,1,48,0.0,8
1790055613.617931845,99.0,59,185,0.00,4.29,149,1,1,648,0.1,8
1790055614.678950568,138.5,69,189,0.00,4.42,149,1,1,1240,0.1,8
1790055615.740263321,137.6,75,191,0.00,4.84,149,1,1,1832,0.1,8
1790055616.804770582,133.4,84,192,0.00,5.19,149,1,1,2416,0.1,8
1790055617.856974925,139.7,92,192,0.00,5.27,149,1,1,2992,0.1,8
1790055618.913088831,145.8,102,192,0.00,4.73,149,1,1,3576,0.1,0
1790055619.971859643,131.3,108,193,0.00,4.64,149,2,1,4168,0.1,8
1790055621.043848978,127.8,111,193,0.00,5.16,149,2,1,4763,0.1,3
1790055622.106879479,140.2,114,193,0.00,4.62,149,2,1,5365,0.1,5
1790055623.176798171,142.1,116,193,0.00,4.79,149,2,1,5952,0.1,8
1790055624.234463610,140.9,118,195,0.00,5.07,149,2,1,6544,0.1,8
1790055625.296867195,134.6,122,196,0.00,4.97,149,2,1,7123,0.0,3
1790055626.354587516,136.1,124,196,0.00,5.04,149,2,1,7712,0.1,8
1790055627.419061495,127.8,126,196,0.00,4.91,149,3,1,8304,0.1,8
1790055628.485735606,128.4,128,196,0.00,5.09,149,3,1,8896,0.1,0
1790055629.547583071,138.4,130,196,0.00,4.63,149,3,1,9496,0.1,8
1790055630.614660387,148.1,131,196,0.00,4.64,149,3,1,10087,0.1,8
1790055631.675288781,136.7,133,196,0.00,5.25,149,3,1,10680,0.1,8
1790055632.739831000,144.7,136,196,0.00,5.12,149,3,1,11388,0.1,0
1790055633.798778066,196.4,138,196,0.00,5.37,149,4,1,12602,0.3,16
1790055634.850279020,228.2,141,196,0.00,5.44,149,4,1,13818,0.4,0
1790055635.903518829,220.3,144,196,0.00,6.18,149,4,1,15018,0.4,16
1790055636.951455783,245.2,149,196,0.00,7.07,149,4,1,16218,0.7,16
1790055638.004654644,239.3,151,197,0.00,5.24,149,5,1,17434,0.6,0
1790055639.059953042,216.1,152,197,0.00,6.97,149,5,1,18634,0.6,16
1790055640.112183392,233.8,156,197,0.00,6.13,149,5,1,19834,0.9,16
1790055641.165047313,237.4,158,197,0.00,4.91,149,6,1,21050,0.8,16
1790055642.214789997,206.7,159,198,0.00,7.29,149,6,1,22266,0.8,16
1790055643.280210986,230.9,161,198,0.00,6.19,149,6,1,23466,1.1,16
1790055644.340341214,248.1,161,198,0.00,4.58,149,6,1,24698,1.0,16
1790055645.399089647,208.7,162,198,0.00,6.67,149,7,1,25898,0.9,0
1790055646.460844743,224.2,164,198,0.00,6.54,149,7,1,27098,0.9,16
1790055647.510549059,253.4,164,198,0.00,4.91,149,7,1,28314,1.2,16
1790055648.562170221,208.3,166,198,0.00,7.46,149,8,1,29481,1.1,0
1790055649.618749883,230.0,168,198,0.00,6.30,149,8,1,30665,1.4,0
1790055650.675092098,243.3,171,198,0.00,4.29,149,8,1,31897,1.3,16
1790055651.732456470,219.4,171,198,0.00,6.43,149,9,1,33097,1.3,16
1790055652.790492737,224.9,173,198,0.00,6.50,149,9,1,34449,1.3,24
1790055653.842656553,291.8,173,198,0.00,5.70,149,9,1,36297,1.7,24
1790055654.894790913,246.2,177,198,0.00,6.57,149,10,1,38097,1.8,24
1790055655.952950219,262.7,180,198,0.00,7.05,149,10,1,39897,1.9,0
1790055657.013644352,290.4,182,199,0.00,4.44,149,11,1,41762,2.3,17
1790055658.070529136,245.1,183,199,0.00,7.26,149,11,1,43539,2.4,18
1790055659.125138785,275.9,185,199,0.00,6.52,149,11,1,45369,2.8,24
1790055660.180205966,282.4,191,199,0.00,5.05,149,12,1,47217,2.9,24
1790055661.235827156,234.0,193,202,0.00,7.05,149,12,1,48993,3.0,24
1790055662.287018452,291.1,194,202,0.00,5.39,149,13,1,50817,3.4,24
1790055663.337534892,269.4,194,202,0.00,5.55,149,13,1,52641,3.5,24
1790055664.391112613,252.5,197,202,0.00,8.09,149,14,1,54441,3.6,0
1790055665.446776760,288.9,198,202,0.00,6.24,149,14,1,56259,4.0,18
1790055666.506752761,252.8,198,202,0.00,6.00,149,15,1,58065,4.1,24
1790055667.560274979,257.2,199,202,0.00,6.59,149,15,1,59865,4.2,24
1790055668.609162037,286.0,199,202,0.00,5.59,149,15,1,61684,4.7,19
1790055669.660681616,266.3,201,202,0.00,6.32,149,16,1,63513,4.8,24
1790055670.719555534,252.2,201,202,0.00,6.86,149,16,1,65289,4.8,24
1790055671.774152663,297.7,201,202,0.00,4.31,149,17,1,67113,5.3,0
1790055672.823384300,256.4,201,202,0.00,7.30,149,17,1,69089,5.3,32
1790055673.873723189,318.0,202,202,0.00,5.92,149,18,1,71483,5.9,32
1790055674.934351028,305.5,202,202,0.12,6.01,149,18,1,73915,6.1,0
1790055675.990266663,283.2,205,202,0.00,7.28,149,19,1,76315,6.3,32
1790055677.048557767,315.6,209,202,0.00,4.53,149,20,1,78779,6.9,32
1790055678.101147969,286.0,210,202,0.00,7.00,149,20,1,81179,7.0,0
1790055679.159820614,330.6,211,202,0.00,6.09,149,21,1,83643,7.6,32
1790055680.216314421,297.2,212,202,0.00,6.62,149,21,1,86043,7.8,32
1790055681.266914017,288.4,213,203,0.00,6.99,149,22,1,88408,8.1,0
1790055682.320299206,330.4,215,203,0.00,5.32,149,23,1,90872,8.7,32
1790055683.373065608,287.8,216,203,0.00,6.09,149,23,1,93272,8.9,32
1790055684.430247448,288.5,218,203,0.00,7.56,149,24,1,95672,9.1,32
1790055685.479863059,315.4,218,203,0.00,4.58,149,24,1,98136,9.7,32
1790055686.536049273,271.7,220,203,0.00,7.90,149,25,1,100536,9.8,32
1790055687.593972967,328.9,219,203,0.00,5.05,149,25,1,103000,10.4,32
1790055688.651305963,280.0,224,203,0.00,6.94,149,26,1,105400,10.6,32
1790055689.706012785,312.9,224,203,0.00,6.03,149,27,1,107798,11.2,30
1790055690.750373460,295.9,225,203,0.00,5.86,149,27,1,110200,11.4,0
1790055691.801988829,288.1,225,203,0.00,7.43,149,28,1,112600,12.0,32
1790055692.853428754,327.2,225,203,0.00,4.73,149,28,1,115267,12.2,33
1790055693.901437438,311.1,226,203,0.00,7.69,149,29,1,118219,12.5,28
1790055694.953689012,361.1,226,203,0.00,5.10,149,30,1,121271,13.3,0
1790055695.999039267,305.2,228,205,0.00,7.32,149,31,1,124269,13.6,40
1790055697.048579182,359.2,230,205,0.00,7.16,149,31,1,127269,14.3,0
1790055698.093666129,323.4,231,205,0.00,5.87,149,32,1,130333,14.7,32
1790055699.146964310,335.1,245,205,0.00,11.74,149,33,6,133297,15.4,0
1790055700.197571200,349.3,245,205,0.00,5.44,149,34,6,136377,15.8,40
1790055701.249099658,317.6,249,205,0.00,7.21,149,34,6,139377,16.1,0
1790055702.297433630,364.4,250,205,0.00,5.08,149,35,6,142452,16.8,35
1790055703.344838676,314.1,251,205,0.00,7.47,149,36,6,145457,17.1,40
1790055704.399148999,339.6,251,205,0.00,6.42,149,36,6,148494,17.9,37
1790055705.449824303,338.8,251,205,0.00,5.59,149,37,6,151537,18.2,40
1790055706.500650215,318.8,253,205,0.00,7.17,149,38,6,154572,18.6,35
1790055707.551921679,356.7,253,205,0.00,4.61,149,39,6,157657,19.3,40
1790055708.604857139,303.0,253,205,0.00,8.05,149,39,6,160617,19.6,40
1790055709.655866854,370.1,254,205,0.00,4.63,149,40,6,163697,20.4,40
1790055710.704808160,304.1,255,205,0.00,8.10,149,41,6,166650,20.6,33
1790055711.752315862,370.4,255,205,0.00,5.03,149,42,6,169693,21.4,36
1790055712.804105935,313.8,256,205,0.00,7.03,149,42,6,172825,21.7,0
1790055713.860764862,369.1,257,205,0.00,7.35,149,43,6,176413,22.6,48
1790055714.905521277,371.4,257,205,0.00,6.05,149,44,6,180097,23.1,37
1790055715.951980791,358.4,257,205,0.00,7.45,149,45,6,183660,24.0,0
1790055716.996824241,378.0,257,205,0.00,5.09,149,46,6,187308,24.4,48
1790055718.040870181,348.6,257,205,0.00,7.50,149,47,6,190860,24.9,0
1790055719.086695804,390.1,258,205,0.00,5.33,149,48,6,194556,25.8,48
1790055720.132450507,338.5,259,205,0.00,8.16,149,48,6,198060,26.6,0
1790055721.184876655,399.1,270,205,0.00,5.06,149,49,6,201756,27.1,48
1790055722.234294196,341.1,270,205,0.00,7.84,149,50,6,205402,27.5,46
1790055723.293433164,386.2,270,205,0.00,4.69,149,51,6,209100,28.4,48
1790055724.348724738,340.2,270,205,0.00,7.92,149,52,6,212700,28.9,48
1790055725.398401016,396.3,271,205,0.00,5.76,149,53,6,216348,29.8,0
1790055726.445674864,342.8,271,205,0.00,7.95,149,54,6,219942,30.2,48
1790055727.491239234,380.7,271,205,0.00,6.15,149,55,6,223492,31.1,46
1790055728.536089903,361.8,271,205,0.00,5.97,149,55,6,227142,31.6,48
1790055729.580964529,366.6,272,205,0.00,7.75,149,56,6,230694,32.4,48
